id,title,info,num_comments,num_votes,rating,time,difficulty,date,calories 
28421007046810,Feuerzangenbowle,Unbekannt,77,60,4.58,20,0,2001-11-25,Unbekannt
2842641436285761,Erfrischender Couscoussalat,Unbekannt,11,14,4.44,30,0,2015-07-08,406
284271106874367,Flying Cangaroo,Unbekannt,2,5,4.0,5,0,2005-01-29,Unbekannt
2843311436366230,Bloody Mary à la Klaumix,Unbekannt,0,0,0.0,5,0,2015-07-09,Unbekannt
2843311436366230,Bloody Mary à la Klaumix,Unbekannt,0,0,0.0,5,0,2015-07-09,Unbekannt
2843351436369296,Rostiger Ritter,Unbekannt,2,2,2.75,1,0,2015-07-09,Unbekannt
284361106936099,Japanische Steakrollen,Japanese steak rolls,25,17,4.37,25,1,2005-01-29,Unbekannt
2843771436424317,Zucchini-Eier Auflauf,Einfach und lecker,7,15,4.65,15,1,2015-07-09,Unbekannt
2843811436429260,Udon-Nudeln mit Tofu und Spinat in Pfeffersauce,vegan,25,38,4.33,20,1,2015-07-09,Unbekannt
2843821436429372,Limoncello,Zitronenlikör mit Vanillenote,25,20,4.59,10,1,2015-07-09,Unbekannt
2843931436441039,Indisches Kartoffelcurry,Unbekannt,12,19,4.24,15,0,2015-07-09,Unbekannt
2843931436441039,Indisches Kartoffelcurry,Unbekannt,12,19,4.24,15,0,2015-07-09,Unbekannt
2844081436445971,Cherry-Mojito,perfekt für warme Sommernächte,0,1,3.33,15,0,2015-07-10,Unbekannt
2844271436457645,Pilzrisotto mit Zucchini,mit oder ohne Speck möglich,18,27,4.69,20,1,2015-07-14,493
2844271436457645,Pilzrisotto mit Zucchini,mit oder ohne Speck möglich,18,27,4.69,20,1,2015-07-14,493
2844271436457645,Pilzrisotto mit Zucchini,mit oder ohne Speck möglich,18,27,4.69,20,1,2015-07-14,493
2846611436708474,Bananen-Himbeer-Float,mit Cola,0,2,3.25,8,0,2015-07-13,Unbekannt
2847381436779592,Gebackene Süßkartoffeln,einfaches vegetarisches Rezept,79,159,4.12,20,0,2015-07-16,Unbekannt
2848031436821671,Süßkartoffel-Mango-Pfanne mit Garnelen und Kokosmilch,Unbekannt,8,16,4.39,30,1,2015-07-16,Unbekannt
2848091436834550,"Chinesisch gebratene Nudeln mit Hühnchenfleisch, Ei und Gemüse",Gebratene Nudeln wie vom Asiaten / China Imbiss,699,0,4.57,20,0,2015-07-14,Unbekannt
284831107005499,Gurken - Raita,Indischer Dip - gilt als kühlende Speise,23,47,4.08,15,0,2005-01-29,Unbekannt
2848921436903204,Avocado-Tomaten-Salat mit Feta und Senf-Vinaigrette,Leicht und doch sättigend,29,53,4.58,10,0,2015-07-17,332
2848921436903204,Avocado-Tomaten-Salat mit Feta und Senf-Vinaigrette,Leicht und doch sättigend,29,53,4.58,10,0,2015-07-17,332
2849661436986952,Erdbeer-Mix Ina,Cocktail,0,0,0.0,5,0,2015-07-19,Unbekannt
2850181437056604,Sommer-Grill-Salat,bunt und lecker zum Grillen,12,29,4.39,10,0,2015-07-20,Unbekannt
285101107093445,Spaghetti alla Carbonara nach Südtiroler Art,als Vorspeise ausreichend für 6 - 8 Personen,303,515,4.53,15,0,2005-01-30,968
285101107093445,Spaghetti alla Carbonara nach Südtiroler Art,als Vorspeise ausreichend für 6 - 8 Personen,303,515,4.53,15,0,2005-01-30,968
2851281437161641,Brasilian patata,Mit Alkohol,0,1,3.33,3,0,2015-07-21,Unbekannt
2851911437246581,"Cocktail ""Dr. BeeBQ""",Sommerlicher Cocktail mit Guavensaft,2,6,4.0,5,0,2015-07-21,Unbekannt
2852011437258070,Thailändisches Erdnuss-Huhn mit feiner Chilinote,"ein Rezept für einen 3,5 L. Crock Pot / Slowcooker",19,29,4.55,20,1,2015-07-19,Unbekannt
2852121437297641,Chinesisches Congee,Einfaches Reisgericht mit Variationsvorschlägen,8,5,4.29,30,0,2015-07-22,675
2852461437312560,Fruchtiger Wodka,lecker für den Sommer,0,2,3.25,30,0,2015-07-22,Unbekannt
2852651437323395,Gefüllter Hackbraten im Speckmantel,mit Ei,18,25,4.59,30,1,2015-07-22,841
2852721437331166,Passionsfrucht-Cocktail Ina,Sommercocktail,2,2,3.5,5,0,2015-07-22,Unbekannt
2853061437392216,Nachtisch Espresso-Spezial,Unbekannt,4,4,4.17,5,0,2015-07-23,Unbekannt
2853131437399443,Erfrischendes Himbeerwasser,"ohne Zucker, erfrischend, perfekt für den Sommer",2,2,3.75,5,0,2015-07-23,Unbekannt
2853181437400318,Maracuja-Himbeer-Cocktail,alkoholfrei,1,1,3.33,5,0,2015-07-20,Unbekannt
2853181437400318,Maracuja-Himbeer-Cocktail,alkoholfrei,1,1,3.33,5,0,2015-07-20,Unbekannt
2853201437401366,Ananas sour,Unbekannt,2,2,3.5,10,0,2015-07-20,Unbekannt
2853201437401366,Ananas sour,Unbekannt,2,2,3.5,10,0,2015-07-20,Unbekannt
2853841437492734,Honighühnchen,Ein asiatisches Rezept,15,25,4.3,15,0,2015-07-24,Unbekannt
2853961437505720,Bananarama,Cocktail für Bananenfans,0,0,0.0,2,0,2015-07-24,Unbekannt
2853961437505720,Bananarama,Cocktail für Bananenfans,0,0,0.0,2,0,2015-07-24,Unbekannt
2854131437547048,Limetten-Minz-Sirup für hausgemachte Limonade,für etwa 250 ml,15,13,4.33,10,0,2015-07-24,Unbekannt
2854681437572694,Sommer-Lieblingsgetränk,Erfrischender Longdrink ohne Alkohol,3,2,3.75,10,0,2015-07-22,131
2855011437594795,Aprikosen-Apfel Smoothie mit Banane,Unbekannt,5,4,4.17,10,0,2015-07-23,Unbekannt
2855061437595822,Melonen-Zitronen-Tonic,Alkoholfreier Longdrink,0,0,0.0,20,0,2015-07-23,Unbekannt
2855471437660976,Grutscher Special,Cocktail,0,0,0.0,5,0,2015-07-27,Unbekannt
285561107142392,Red Sky,alkoholfrei,2,3,3.4,5,0,2005-01-31,Unbekannt
2855641437673230,Makhani Hähnchen,"leckeres Curry, für Gäste geeignet",141,316,4.63,60,1,2015-07-27,Unbekannt
2855641437673230,Makhani Hähnchen,"leckeres Curry, für Gäste geeignet",141,316,4.63,60,1,2015-07-27,Unbekannt
2855731437680683,Pink Unicorn,"Cocktail, mit oder ohne Alkohol",0,1,3.33,2,0,2015-07-28,Unbekannt
2855791437682124,Orange Drop,Unbekannt,0,0,0.0,2,0,2015-07-28,Unbekannt
2856121437739928,Tereré de pomelo,Unbekannt,3,1,3.33,10,0,2015-07-28,Unbekannt
2856441437765542,Gebackener Schafskäse,Unbekannt,78,95,4.76,20,1,2015-07-25,670
2856581437812960,McMoes Gurken-Limonade,Unbekannt,0,1,3.0,10,0,2015-07-25,Unbekannt
2856871437828940,Krautsalat aus jungem Weißkohl mit Gurken und Dill,ein Sommersalat (ukrainische Küche),17,11,4.46,10,0,2015-07-28,92
2856871437828940,Krautsalat aus jungem Weißkohl mit Gurken und Dill,ein Sommersalat (ukrainische Küche),17,11,4.46,10,0,2015-07-28,92
2857811437915780,Ramazzotti Rosato Duo,Unbekannt,6,5,3.86,5,0,2015-07-30,Unbekannt
2858671437996971,Sommer-Cocktail,"ohne Alkohol, mit Grünem Tee, enthält Koffein",2,3,4.0,5,0,2015-07-31,63
285901107187553,Eisteesirup,Unbekannt,116,118,4.45,15,0,2005-01-31,Unbekannt
2859031438013547,Friedhelms-Nusslikör TM5,Im Thermomix TM5 gemacht,9,6,4.25,30,0,2015-07-28,1975
2859141438019845,Leckerer Tomaten-Avocado-Salat,einfaches Rezept - ideale Beilage für einen spontanen Grillabend,120,201,4.63,10,0,2015-08-03,280
285982668955,Birmanisches Huhn,Rezept aus Birma,21,22,4.5,20,1,2001-02-14,200
2860291438157753,Rotbarsch-Filet mit Möhren und Senfcreme,Unbekannt,123,212,4.69,25,1,2015-07-29,525
2860361438165496,Schnelle Low-Carb Gemüsepfanne,Unbekannt,70,157,4.52,5,1,2015-08-05,468
2860601438177981,Mangold-Feta-Blätterteigtaschen,vegetarisch,48,99,4.68,30,1,2015-07-29,673
2860601438177981,Mangold-Feta-Blätterteigtaschen,vegetarisch,48,99,4.68,30,1,2015-07-29,673
286071107217209,Tamagoyaki - japanisches Omelett,für Sushi oder einfach nur so,39,62,4.5,15,0,2005-02-01,297
2861441438255069,Linsensalat mit Cranberries und Walnüssen,Sehr aromatischer Salat mit Puy Linsen,10,10,4.42,20,0,2015-08-05,584
2861571438259266,Gurken-Cocktail,Erfrischung für zwei,3,1,3.33,5,0,2015-07-30,Unbekannt
2861681438263407,Angostura Bitter Limonade,alkoholischer Sommerdrink,0,0,0.0,5,0,2015-08-05,Unbekannt
2861681438263407,Angostura Bitter Limonade,alkoholischer Sommerdrink,0,0,0.0,5,0,2015-08-05,Unbekannt
2862411438358510,Limaretto,"Vorlage, in Portugal auf einem Segelschiff getrunken",0,0,0.0,10,0,2015-08-01,Unbekannt
2864291438625857,Granatapfel-Minz-Limonade,Unbekannt,6,7,4.33,5,0,2015-08-07,Unbekannt
2864291438625857,Granatapfel-Minz-Limonade,Unbekannt,6,7,4.33,5,0,2015-08-07,Unbekannt
2864421438631657,Das weltbeste vegane Süßkartoffel-Curry,Unbekannt,89,200,4.7,25,1,2015-08-07,629
286581107282914,Schweizer Älplermakkaronen,Älplermagronen,74,127,4.42,20,1,2005-02-02,1468
286591107282924,Erdbeershake ohne Milch,Unbekannt,14,20,4.23,10,0,2005-02-02,301
2867451438966550,Veganer Latte Macchiato,ohne Sojamilch,21,9,4.18,5,0,2015-08-08,Unbekannt
2868001439036036,Fruchtiger Sommercocktail,mit und ohne Alkohol,0,0,0.0,5,0,2015-08-12,Unbekannt
2869551439205127,Bacon Jam,"Speckmarmelade mit Whiskey. Perfekt für Burger, aufs Brot, oder auch zu Bratkartoffeln.",97,88,4.7,30,1,2015-08-13,Unbekannt
2870531439294550,Wodka-Maracuja-Getränk,Jambasalla,8,2,3.25,20,1,2015-08-13,Unbekannt
2870701439301808,Langos wie er sein muss,Frittierte Fladen mit Knoblauchcreme und Schinken,17,21,4.78,40,1,2015-08-13,1583
2870901439316899,Ruck Zuck Flammkuchen,mit Blätterteig,28,18,4.55,10,0,2015-08-13,2357
2870901439316899,Ruck Zuck Flammkuchen,mit Blätterteig,28,18,4.55,10,0,2015-08-13,2357
2871341439384135,Dreierlei Sommerrollen mit Wasabi-Tahin-Dip,sommerlich vegan,7,11,4.31,30,1,2015-08-12,Unbekannt
2871641439404566,Erdbeertraum,erfrischender Longdrink,0,0,0.0,20,0,2015-08-14,Unbekannt
287201107356833,Bellini,klassischer Sektcocktail,19,19,4.0,2,0,2005-02-02,83
2872541439492979,Kirsch-Orange Erfrischungs-Cocktail,Unbekannt,1,0,0.0,10,0,2015-08-18,Unbekannt
2873001439564804,Lavendelsirup,Unbekannt,8,7,4.22,30,1,2015-08-18,Unbekannt
2873431439629839,Pasta mit Lachs-Sahnesauce,Unbekannt,69,148,4.64,15,0,2015-08-18,440
2873831439654411,Rinderbraten für jedermann,Einfach zuzubereiten,65,78,4.83,30,1,2015-08-20,Unbekannt
2874281439718896,Mandel Frappe,griechischer Eiskaffee - das Sommerrezept für heiße Tage,5,7,4.22,5,0,2015-08-20,63
2874961439752349,Gözleme mit würziger Hackfleischfüllung,Teigtaschen aus der Türkei,26,32,4.65,60,1,2015-08-20,601
2874961439752349,Gözleme mit würziger Hackfleischfüllung,Teigtaschen aus der Türkei,26,32,4.65,60,1,2015-08-20,601
2875671439836534,Otsu,"Salat aus japanischen Sobanudeln, Tofu und Koriander",7,10,4.42,30,1,2015-08-24,Unbekannt
2875871439877004,Bohnensalat mit Belugalinsen und Tomaten,Unbekannt,8,11,4.54,15,1,2015-08-18,Unbekannt
2876341439917658,Alkoholfreier Cocktail,Unbekannt,2,3,2.4,5,0,2015-08-24,204
2877271439999797,Martini Bianco Grapefruit Aperitivo,Sommerdrink,1,2,3.75,1,0,2015-08-25,Unbekannt
2878221440091197,BBC,Banana-Bailey´s-Colada,2,1,3.0,10,0,2015-08-28,Unbekannt
2878641440150236,Kartoffelgulasch mit Wiener Würstchen,Unbekannt,213,422,4.65,25,1,2015-09-01,772
2878641440150236,Kartoffelgulasch mit Wiener Würstchen,Unbekannt,213,422,4.65,25,1,2015-09-01,772
2878701440156562,Hähnchenbrust im Speckmantel,"einfaches, Low Carb geeignetes Gericht",21,23,4.6,10,0,2015-08-28,378
2879161440182520,Gin Buck,Unbekannt,2,4,4.17,5,0,2015-08-31,Unbekannt
2879161440182520,Gin Buck,Unbekannt,2,4,4.17,5,0,2015-08-31,Unbekannt
2880231440283978,Bramble,Drink mit Brombeeren und Gin,0,2,3.75,5,0,2015-08-31,Unbekannt
2880501440328381,Tagliatelle in Weißwein Sahne mit Cocktailtomaten,"Ein sehr schnelles, einfaches Gericht und durch den Rucola sehr frisch im Geschmack.",62,83,4.52,15,0,2015-08-31,809
2881491440419996,Frühstücks-Smoothie,Obst variabel,17,15,4.18,5,0,2015-09-01,379
2881921440447787,Maracuja-Orangen Cocktail,Alkoholfrei,2,3,3.6,10,0,2015-09-02,Unbekannt
2881961440452981,French Colada,mit Cassis und Cognac,0,0,0.0,5,1,2015-09-02,Unbekannt
2882651440522391,Mango-Hähnchen-Salat,fruchtig-scharf mit asiatischem Touch,7,9,4.45,30,1,2015-08-26,Unbekannt
2882731440525495,Aperitif mit Himbeeren,Unbekannt,1,1,3.33,10,0,2015-08-26,Unbekannt
2883811440606627,"Blattsalat mit Blaubeeren, Feta und Walnüssen",Unbekannt,11,15,4.53,10,0,2015-08-27,229
2883811440606627,"Blattsalat mit Blaubeeren, Feta und Walnüssen",Unbekannt,11,15,4.53,10,0,2015-08-27,229
2883951440613333,Melon Colada,Unbekannt,0,0,0.0,5,0,2015-09-03,Unbekannt
28851007223297,Okra auf indische Art,Unbekannt,7,6,3.38,15,1,2001-11-26,164
2885601440783534,Kürbis-Ingwer-Suppe,schnell und einfach,6,11,4.46,20,0,2015-09-04,Unbekannt
2885761440799512,Malti-Extrem-Cocktail,Jägermeistercocktail,0,1,3.33,2,1,2015-09-04,Unbekannt
2887131440952810,Mango Avocado Salat,Ideal als Grillbeilage,8,10,4.42,15,0,2015-09-07,245
2888921441183761,Pad Krapao Gai,Thai Street Food - Pikante Hähnchen mit Thai Basilikum,12,15,4.65,20,1,2015-09-08,Unbekannt
2889041441192391,Bacon Jam,Bacon Marmelade - lecker zu Gegrilltem oder einfach aufs Brot,10,10,4.5,25,0,2015-09-08,Unbekannt
2889161441200801,Traubenlikör aus roten Weintrauben,Unbekannt,4,5,4.29,10,0,2015-09-02,Unbekannt
2889301441214798,Fruchtiger Feldsalat mit Mango und Schinken,"schnell und lecker, low carb geeignet",9,17,4.53,20,0,2015-09-04,Unbekannt
2889301441214798,Fruchtiger Feldsalat mit Mango und Schinken,"schnell und lecker, low carb geeignet",9,17,4.53,20,0,2015-09-04,Unbekannt
2893491441649876,Grüner Smoothie,alles rein was geht,17,10,4.5,5,0,2015-09-08,Unbekannt
2894011441725006,Himbeersirup,Unbekannt,11,9,4.18,4,1,2015-09-16,13170
2894701441796183,Sahne-Huhn,indisches Hühnchen mit Sahnesauce,2,2,3.5,25,1,2015-09-11,Unbekannt
289591107806145,Blätterteigschnecken,Unbekannt,147,239,4.62,15,0,2005-02-08,5687
2895971441946059,Holunder-Cranberry-Schorle,"alkoholfrei, erfrischend",2,2,3.25,5,0,2015-09-18,Unbekannt
2895981441948197,Cosma,alkoholfrei,1,1,3.0,5,0,2015-09-18,Unbekannt
2897091442073836,"Orangenlikör mit Tonkabohne, Vanille, Sternanis, Gewürznelken und Zimt",sehr süffig,13,4,4.17,15,1,2015-09-14,Unbekannt
2899311442254955,Whisky-Cola Longdrink,Einfach,1,3,3.8,2,2,2015-09-23,300
289961107876258,Rinderbrühe,Grundrezept für 5 Liter,35,48,4.54,30,1,2005-02-08,89
2900761442410674,Hack-Spitzkohl-Topf,mit Joghurt,13,15,4.59,10,0,2015-09-22,Unbekannt
2900761442410674,Hack-Spitzkohl-Topf,mit Joghurt,13,15,4.59,10,0,2015-09-22,Unbekannt
2901011442430386,"Salat mit Süßkartoffeln, Feigen und Ziegenkäse",Unbekannt,18,39,4.46,30,1,2015-09-23,Unbekannt
2901771442515050,Pak Choi gefüllt und überbacken,"low carb, mit Garnelen und Ziegenkäse",44,36,4.55,10,1,2015-09-18,Unbekannt
2901831442519918,Selbstgemachter Hustensaft,mit besten Wirkstoffen direkt aus der Natur. Eine Wohltat für hustengeplagte Rachen ... und zur Beruhigung von Nerven und Seele!,21,7,4.33,30,1,2015-09-18,1695
2902151442574418,Früchte-Hafer-Smoothie,ein süßer Start in den Tag,19,18,4.3,5,1,2015-09-18,527
2902201442576813,Bathura - pakistanisches Ballonbrot,"Schnell und lecker, ohne Hefe",12,6,4.38,15,0,2016-02-28,1502
2902201442576813,Bathura - pakistanisches Ballonbrot,"Schnell und lecker, ohne Hefe",12,6,4.38,15,0,2016-02-28,1502
2902361442580762,Hurmali ıspanak salatasi,Spinat-Dattel-Salat,2,7,4.44,20,1,2015-09-29,Unbekannt
2902411442584951,Eis-Schoko-Milchshake,lecker und schokoladig,3,8,4.2,3,0,2015-09-23,Unbekannt
2902871442648406,"Low Carb ""Bulgursalat""",aus Blumenkohl,15,22,4.54,15,1,2015-09-24,Unbekannt
2903161442674591,Birnen Lassi,herbstliche Erfrischung,11,4,4.17,10,0,2015-09-20,Unbekannt
2903371442685722,Vegetarisches Kichererbsen-Curry,Unbekannt,19,17,4.21,20,1,2015-09-20,Unbekannt
2903371442685722,Vegetarisches Kichererbsen-Curry,Unbekannt,19,17,4.21,20,1,2015-09-20,Unbekannt
2903511442695271,Aperol-Grapefruit,Aperitif,0,0,0.0,10,0,2015-09-20,Unbekannt
2903541442697220,Apfel-Prosecco-Cocktail,Aperitif,1,1,3.0,10,0,2015-09-20,Unbekannt
290361107952984,Tortellinisalat,leicht,109,211,4.43,15,0,2005-02-09,Unbekannt
290361107952984,Tortellinisalat,leicht,109,211,4.43,15,0,2005-02-09,Unbekannt
2904831442840490,Ispanaklı patates köftesi,Kartoffel-Spinat-Laibchen,1,8,4.5,30,1,2015-09-25,Unbekannt
2905131442854136,Kohlrabilasagne,low carb,31,63,4.62,35,1,2015-09-26,750
2905351442861588,Banane-Joghurt-Erdnussbutter-Smoothie,mit Honig und Milch,8,11,4.23,5,0,2015-09-21,Unbekannt
2905451442863926,Lillet-Wild Berry,Unbekannt,3,7,4.0,1,0,2015-09-26,Unbekannt
290571107961793,Süßsaure Putenbrust,Unbekannt,32,43,4.64,15,1,2005-02-09,473
2906761443010211,Bananen-Likör-Shake,Orangenlikör und Bananenlikör – für 2 Gläser,0,0,0.0,10,0,2015-09-23,Unbekannt
2907461443036112,Thunfischsalat nach mexikanischer Art,Unbekannt,10,8,4.4,10,1,2015-09-23,695
290751108050130,Supereinfacher Spaghettisalat,Unbekannt,36,47,4.43,15,0,2005-02-10,Unbekannt
2908891443171802,Kalter Kaffee-Cocktail,"mit Bailey's, Kaffeelikör und Wodka",0,1,3.0,10,0,2015-09-27,Unbekannt
2909441443251994,Pflaumen-Amaretto-Shake,Für 2 große Gläser,0,1,2.67,10,0,2015-09-26,Unbekannt
2909461443252634,Kirsch-Himbeer-Buttermilch-Shake,Für 2 große Gläser,9,8,4.4,10,1,2015-09-26,323
2910101443293365,Erfrischendes Granatapfelgetränk,Unbekannt,4,1,3.0,5,0,2015-10-01,Unbekannt
2911421443425566,Pulled Pork aus dem Bratschlauch,"Braten bei Niedrigtemperatur, auch mit Truthahn möglich",48,41,4.63,30,1,2015-10-03,713
2912091443469675,Coconut Kiss,Unbekannt,4,2,3.75,15,0,2015-10-02,Unbekannt
291291108152684,Huhn mit Erdnüssen,"Laji Ding, scharf",9,18,4.2,20,0,2005-02-12,Unbekannt
2912941443556830,Bananen-Joghurt-Nutella-Smoothie,Außerdem dabei: Honig und Milch,15,16,4.39,5,0,2015-09-30,Unbekannt
2913361443623216,Liebestraum,Cocktail,0,0,0.0,2,0,2015-10-05,Unbekannt
2913361443623216,Liebestraum,Cocktail,0,0,0.0,2,0,2015-10-05,Unbekannt
2913381443623377,Asiatische Hackfleischsauce,Unbekannt,12,9,4.27,15,0,2015-09-30,Unbekannt
2913391443623567,Sunflower,Cocktail,0,1,3.33,5,0,2015-10-05,Unbekannt
2914051443687401,Schlehenlikör nach Großmutters Art,Unbekannt,41,22,4.75,150,1,2015-10-06,8423
291451108168834,Nudelsalat auf italienisch,Unbekannt,873,0,4.79,25,1,2005-11-21,Unbekannt
291451108168834,Nudelsalat auf italienisch,Unbekannt,873,0,4.79,25,1,2005-11-21,Unbekannt
291451108168834,Nudelsalat auf italienisch,Unbekannt,873,0,4.79,25,1,2005-11-21,Unbekannt
291491108168876,Schichtsalat auf Kerstins Art,"Beilage zum Grillen, ohne Sellerie und Lauch",38,54,4.52,30,1,2005-02-12,Unbekannt
291491108168876,Schichtsalat auf Kerstins Art,"Beilage zum Grillen, ohne Sellerie und Lauch",38,54,4.52,30,1,2005-02-12,Unbekannt
291501108169115,Type O Negative,Unbekannt,1,2,2.75,5,0,2005-02-12,Unbekannt
2916221443950235,Dhal mit Blumenkohl,Unbekannt,0,2,3.5,20,1,2015-10-07,Unbekannt
2917341444052986,Pulled Pork aus dem Ofen,Mit hausgemachtem Coleslaw und frischen Burger Brötchen,54,94,4.8,90,1,2015-10-08,Unbekannt
2917341444052986,Pulled Pork aus dem Ofen,Mit hausgemachtem Coleslaw und frischen Burger Brötchen,54,94,4.8,90,1,2015-10-08,Unbekannt
2918411444149950,Pav Bhaji,"indischer Snack, Gemüseeintopf, vegetarisch",1,4,4.0,60,1,2015-10-12,Unbekannt
2919591444238457,Bakwan,"indonesische Gemüsepuffer, vegetarisch",38,72,4.41,20,1,2015-10-13,400
2921631444488123,Mango Lassi nach Ochis Art,"mit Zitronensaft, simpel zubereitet",1,1,3.33,15,0,2015-10-16,Unbekannt
2922961444591133,Saftiger Hackbraten im Speckmantel,Unbekannt,10,21,4.52,15,1,2015-10-21,986
2922981444591338,Lady Betthupferl,Ein süßer Cocktail aus Amaretto und Eierlikör,3,4,4.0,3,0,2015-10-19,Unbekannt
2924051444724039,"""Pamela""",erfrischender Sommerdrink mit Grapefruit und Minze,1,0,0.0,10,0,2015-10-19,Unbekannt
2924921444819381,Asiatischer Glasnudelsalat mit Sojahack,"vegan, vitaminreich und eine echte Geschmacksexplosion",12,19,4.38,30,1,2015-10-20,Unbekannt
2925041444827544,Räuberbrötchen,herzhafte Minibrötchen,46,66,4.74,15,0,2015-10-20,2679
2925271444840945,Hühnerbrust mit acht Kostbarkeiten,wie früher beim Lieblingschinesen,5,11,4.46,15,1,2015-10-21,Unbekannt
292571108427072,Party-Käserolle,Unbekannt,64,85,4.71,25,1,2005-02-15,314
292571108427072,Party-Käserolle,Unbekannt,64,85,4.71,25,1,2005-02-15,314
2927441445094904,Indische Kürbissuppe,Unbekannt,1,3,3.8,30,1,2015-10-22,Unbekannt
2928341445173815,El Presidente,"Exotischer Sommer-Cocktail, auch zum Essen",0,1,3.33,3,0,2015-10-22,Unbekannt
2928361445174706,Vindaloo mit Schweinefleisch,scharfes Curry aus Goa nach britischem Rezept,0,1,3.33,15,1,2016-01-03,Unbekannt
2929261445251894,Honig-Knoblauch-Hähnchen,Unbekannt,21,50,4.48,20,1,2015-10-24,525
2929721445282546,Eier auf Wolken,"einfach, vegetarisch, Low Carb",13,27,4.52,10,1,2015-10-26,221
2932321445548380,Hexenlikör,Unbekannt,6,5,4.29,10,0,2015-10-28,Unbekannt
2932351445550495,Lemon Drop,Unbekannt,0,1,3.0,5,0,2015-10-28,Unbekannt
2932501445588845,Chicorée-Orangen-Salat,Unbekannt,5,8,4.4,10,1,2015-10-28,87
293321108499614,Asiatische Suppe mit Gemüse und Nudeln,vegan und leicht,73,96,4.19,10,1,2005-02-16,Unbekannt
2933811445724939,Indisches Eier-Linsen-Curry,Vegetarisch,3,4,3.67,30,1,2015-10-30,350
2933981445764731,Linsensuppe indischer Art,Unbekannt,5,8,4.2,20,1,2015-10-30,Unbekannt
2933981445764731,Linsensuppe indischer Art,Unbekannt,5,8,4.2,20,1,2015-10-30,Unbekannt
2934751445805474,Schweinelendchen in Wein-Pilzrahm,Unbekannt,13,33,4.6,15,0,2015-11-02,831
2935291445873579,Inkasalat - würziger Quinoasalat mit Avocado und Rucola,"glutenfrei, vegetarisch, powerfood, eiweißreich",113,267,4.73,35,1,2015-11-02,Unbekannt
2935291445873579,Inkasalat - würziger Quinoasalat mit Avocado und Rucola,"glutenfrei, vegetarisch, powerfood, eiweißreich",113,267,4.73,35,1,2015-11-02,Unbekannt
2935901445947329,Gyros in Metaxasauce,Unbekannt,41,82,4.62,20,1,2015-11-03,680
293611108519774,Indisches Chicken Saag - Hühnerbrustfilet mit Spinat,Chicken Saag oder Murgh Saag,48,70,4.46,30,1,2005-02-16,Unbekannt
293611108519774,Indisches Chicken Saag - Hühnerbrustfilet mit Spinat,Chicken Saag oder Murgh Saag,48,70,4.46,30,1,2005-02-16,Unbekannt
2937701446067951,Muttis Weißwurstsalat,Hausmannskost,12,17,4.58,25,0,2015-11-04,498
2937701446067951,Muttis Weißwurstsalat,Hausmannskost,12,17,4.58,25,0,2015-11-04,498
2941531446438909,Cranberry Gin &amp; Tonic,"Longdrink, schnell gemacht",4,2,3.75,5,0,2015-11-06,Unbekannt
2943031446569245,Süperraki Claus,Unbekannt,0,1,3.33,1,0,2015-11-09,Unbekannt
294311108675436,Schoko - Sahnelikör,Unbekannt,27,20,4.32,10,0,2005-02-18,2320
2943641446632459,Cremig-würzige geröstete Tomatensuppe,Unbekannt,13,18,4.45,25,0,2015-11-06,1053
2943711446633486,Bananenshake mit Mandelmilch,Anti-Kater Shake,11,24,4.31,5,0,2015-11-06,Unbekannt
2943811446638070,"Beste und einfachste Low-Carb-Pizza, mit einem Boden aus Frischkäse, Käse und Ei",Ketose,277,314,4.4,10,1,2015-11-08,Unbekannt
2943891446643928,Rotkrautsalat wie zu DDR-Zeiten,Rohkost - gut vorzubereiten,27,47,4.61,20,0,2015-11-07,Unbekannt
2946091446877040,Russian Mango,Longdrink,0,0,0.0,5,0,2015-11-10,Unbekannt
2946171446895319,Thai-Curry mit Massaman,mit frischer Ananas und Cashewnüssen,16,19,4.57,30,1,2015-11-10,Unbekannt
2946541446922856,Chinesisch mit Austernsoße und Hähnchen,Unbekannt,13,16,4.33,25,0,2015-11-10,Unbekannt
2946941446984278,McMoes Cosmopolitan,Unbekannt,0,1,3.0,5,0,2015-11-08,Unbekannt
2946951446984499,Gin Sour,Unbekannt,0,0,0.0,5,0,2015-11-08,Unbekannt
2947671447010302,Feldsalat mit Granatapfel und Ziegenkäse im Speckmantel,Geniale Vorspeise für 4 Personen,45,79,4.85,20,1,2015-11-12,Unbekannt
2947671447010302,Feldsalat mit Granatapfel und Ziegenkäse im Speckmantel,Geniale Vorspeise für 4 Personen,45,79,4.85,20,1,2015-11-12,Unbekannt
2947671447010302,Feldsalat mit Granatapfel und Ziegenkäse im Speckmantel,Geniale Vorspeise für 4 Personen,45,79,4.85,20,1,2015-11-12,Unbekannt
2947671447010302,Feldsalat mit Granatapfel und Ziegenkäse im Speckmantel,Geniale Vorspeise für 4 Personen,45,79,4.85,20,1,2015-11-12,Unbekannt
2949221447169328,Gurkenlimonade mit Ingwer,Erfrischender Sommerdrink mit Kräuternote,0,3,3.8,10,0,2015-11-17,Unbekannt
2949251447171357,Gajar Halwa,indisches Dessert,3,4,3.83,15,1,2015-11-17,Unbekannt
2950531447332668,Rotkohlsalat mit Feta und Datteln,Unbekannt,19,25,4.48,10,0,2015-11-18,302
