recept,sestavina
1030521208246623,"Kartoffeln, festkochende, am Vortag gekochte"
1030521208246623,"Maggi, einige Spritzer davon"
1030521208246623,"Matjesfilet(s), küchenfertige"
1030521208246623,Mayonnaise 
1030521208246623,Salz und Pfeffer 
1030521208246623,Senf 
1030521208246623,Zucker bei Bedarf
1030521208246623,Zwiebel(n) 
1030521208246623,"Äpfel, mürbe"
1031071208280926,Frühlingszwiebel(n) 
1031071208280926,Frühlingszwiebel(n) 
1031071208280926,Knoblauchzehe(n) 
1031071208280926,Knoblauchzehe(n) 
1031071208280926,Pflanzenöl 
1031071208280926,Pflanzenöl 
1031071208280926,Salz und Pfeffer 
1031071208280926,Salz und Pfeffer 
1031071208280926,"Walnüsse, gehackte "
1031071208280926,"Walnüsse, gehackte "
1031071208280926,Ziegenfrischkäse 
1031071208280926,Ziegenfrischkäse 
103161042038860,Balsamico 
103161042038860,"Champignons, in Scheiben geschnitten"
103161042038860,Kartoffelmehl 
103161042038860,"Knoblauch, fein geschnitten"
103161042038860,Paprikapulver 
103161042038860,Putenbrust 
103161042038860,Sahne 
103161042038860,Salz und Pfeffer 
103161042038860,Sonnenblumenöl 
1031851208350994,Essig (Weißweinessig)
1031851208350994,Gewürzgurke(n) 
1031851208350994,"Käse (Allgäuer Emmentaler), dünn geschnitten"
1031851208350994,Salz und Pfeffer aus der Mühle
1031851208350994,"Schnittlauch, in Röllchen geschnitten"
1031851208350994,"Senf, mittelscharfer"
1031851208350994,Wasser 
1031851208350994,Wurst (Lyoner)
1031851208350994,Zucker 
1031851208350994,Zwiebel(n) 
1031851208350994,Öl (Sonnenblumenöl)
1032981208435830,"Butter, weich"
1032981208435830,"Ei(er), frische"
1032981208435830,"Knoblauchzehe(n), gepresst"
1032981208435830,Pfeffer 
1032981208435830,"Rosmarin, fein gehackt"
1032981208435830,Salz 
1032981208435830,"Salz, Fleur de Sel de Camargue (oder einfach nur Salz)"
1032981208435830,Toastbrot 
1033211208442407,Aubergine(n) 
1033211208442407,"Avocado(s), reif"
1033211208442407,Olivenöl 
1033211208442407,Tomate(n) 
1033321208446022,"Bratwurst, italienische rohe"
1033321208446022,"Bratwurst, italienische rohe"
1033321208446022,Frischkäse 
1033321208446022,Frischkäse 
1033321208446022,Knoblauchzehe(n) 
1033321208446022,Knoblauchzehe(n) 
1033321208446022,"Muskat, frisch gerieben"
1033321208446022,"Muskat, frisch gerieben"
1033321208446022,Olivenöl 
1033321208446022,Olivenöl 
1033321208446022,"Pecorino, junger, frisch gerieben"
1033321208446022,"Pecorino, junger, frisch gerieben"
1033321208446022,Rahmspinat (TK)
1033321208446022,Rahmspinat (TK)
1033321208446022,Sahne 
1033321208446022,Sahne 
1033321208446022,Salz und Pfeffer aus der Mühle
1033321208446022,Salz und Pfeffer aus der Mühle
1033321208446022,"Tagliatelle, grüne, frische"
1033321208446022,"Tagliatelle, grüne, frische"
1033321208446022,Zwiebel(n) 
1033321208446022,Zwiebel(n) 
1033741208508759,Butter 
1033741208508759,Frischkäse (Paprika Peperoni  Brotaufstrich)
1033741208508759,"Gorgonzola, in Würfel geschnitten"
1033741208508759,"Knoblauchzehe(n), fein gehackt"
1033741208508759,Olivenöl 
1033741208508759,Sahne oder 200 ml Milch
1033741208508759,Salz und Pfeffer 
1033741208508759,"Schnittlauch, in Röllchen"
1033741208508759,"Steak(s) vom Rind (Hüfte, Filet oder Rumpssteak)"
1033811208509719,Chilipulver 
1033811208509719,Hähnchenbrustfilet(s) 
1033811208509719,Knoblauchzehe(n) 
1033811208509719,Olivenöl oder Sonnenblumenöl
1033811208509719,Paprikapulver 
1033811208509719,"Paprikaschote(n), rote "
1033811208509719,Pfeffer 
1033811208509719,Salz 
1033811208509719,Zucker 
1033811208509719,Zwiebel(n) 
1033931208517162,"Dill, frischer"
1033931208517162,Ei(er) 
1033931208517162,Fischfilet(s) (Matjes)
1033931208517162,Gewürzgurke(n) 
1033931208517162,"Pfeffer, frisch gemahlener"
1033931208517162,Zwiebel(n) 
1033961208520095,Chilipulver 
1033961208520095,Honig 
1033961208520095,"Knoblauch, sehr klein gehackter"
1033961208520095,"Paprikapulver, edelsüß "
1033961208520095,Salz und Pfeffer 
1033961208520095,Schweineschnitzel 
1033961208520095,"Senf, mittelscharfer "
1033961208520095,Öl 
1034291208531047,Butter 
1034291208531047,Crème fraîche 
1034291208531047,"Frühlingszwiebel(n), klein geschnitten"
1034291208531047,Kochschinken 
1034291208531047,"Parmesan, gerieben"
1034291208531047,Salz und Pfeffer 
1034291208531047,Spaghetti 
1034291208531047,"Spargel, weiß "
1034971208618963,Apfel 
1034971208618963,Radieschen 
1034971208618963,Zwiebel(n) 
103501042187802,Likör (Galliano - italienischer Kräuter)
103501042187802,Likör (Galliano - italienischer Kräuter)
103501042187802,Orange(n) - Scheibe
103501042187802,Orange(n) - Scheibe
103501042187802,Orangensaft 
103501042187802,Orangensaft 
103501042187802,Wodka 
103501042187802,Wodka 
1035621208703311,Alkohol (96%)
1035621208703311,Ei(er) 
1035621208703311,Kondensmilch (ca. 600 g)
1035621208703311,Puderzucker 
1035621208703311,Vanillezucker 
1035911208722171,Banane(n) 
1035911208722171,Kiwi(s) 
1035911208722171,Orange(n) 
103621042299597,"Bohnen, grüne"
103621042299597,Bohnenkraut 
103621042299597,Butter 
103621042299597,"Kasseler, gewürfelt"
103621042299597,Salz und Pfeffer 
103621042299597,Schmand 
103621042299597,Zwiebel(n) 
1037841208869881,Basilikum 
1037841208869881,Essig 
1037841208869881,Knoblauchzehe(n) 
1037841208869881,Lauchzwiebel(n) 
1037841208869881,Mayonnaise 
1037841208869881,Milch 
1037841208869881,Salz und Pfeffer 
1037841208869881,"Schinken, gekochter"
1037841208869881,Tomate(n) 
1037841208869881,Tortellini 
1037841208869881,Zucchini 
1037841208869881,saure Sahne 
1038391208936958,"Bambussprosse(n), gestiftelte"
1038391208936958,Chilischote(n) oder 1-2 TL Sambal Oelek
1038391208936958,Ei(er) 
1038391208936958,Essig (Reisessig)
1038391208936958,"Frühlingszwiebel(n), in Ringe geschnittene, zum Garnieren"
1038391208936958,Hähnchenbrustfilet(s) 
1038391208936958,"Ingwer, daumengroß"
1038391208936958,Karotte(n) 
1038391208936958,Ketchup oder etwas Tomatenmark
1038391208936958,"Mu-Err-Pilze, getrocknete"
1038391208936958,Salz 
1038391208936958,Sojasauce 
1038391208936958,Sojasprossen 
1038391208936958,Speisestärke 
1038391208936958,Tomate(n) 
1038391208936958,Wasser 
1038391208936958,Zucker 
1038391208936958,Zwiebel(n) 
1038391208936958,Öl (Sesamöl)
1038391208936958,Öl zum Anbraten
1038751208956793,"Blätter (Pandan-Blätter), getrocknet,"
1038751208956793,"Chilischote(n), grüne, aufgeschlitzt und entkernt"
1038751208956793,Curryblätter 
1038751208956793,"Gemüse nach Wahl, klein geschnitten"
1038751208956793,"Ingwer, frischer, fein gerieben"
1038751208956793,"Knoblauchzehe(n), fein geschnitten"
1038751208956793,"Kokosmilch, dicke"
1038751208956793,"Kokosmilch, dünne"
1038751208956793,"Kurkuma, gemahlen"
1038751208956793,Salz 
1038751208956793,"Zimt, ca. 5 cm"
1038751208956793,Zitronengras 
1038751208956793,"Zwiebel(n), fein geschnitten"
1038791208958724,"Chilischote(n), rot"
1038791208958724,"Chilischote(n), rot"
1038791208958724,Currypulver 
1038791208958724,Currypulver 
1038791208958724,Garam Masala oder 1 EL Currypulver zusätzlich
1038791208958724,Garam Masala oder 1 EL Currypulver zusätzlich
1038791208958724,Gemüsebrühe 
1038791208958724,Gemüsebrühe 
1038791208958724,Kartoffel(n) 
1038791208958724,Kartoffel(n) 
1038791208958724,Knoblauchzehe(n) 
1038791208958724,Knoblauchzehe(n) 
1038791208958724,"Linsen, rote "
1038791208958724,"Linsen, rote "
1038791208958724,"Petersilie, glatte"
1038791208958724,"Petersilie, glatte"
1038791208958724,Porreestange(n) 
1038791208958724,Porreestange(n) 
1038791208958724,Salz und Pfeffer 
1038791208958724,Salz und Pfeffer 
1038791208958724,Tomatenmark 
1038791208958724,Tomatenmark 
1038791208958724,Wasser 
1038791208958724,Wasser 
1038791208958724,Wasser 
1038791208958724,Wasser 
1038791208958724,Zwiebel(n) 
1038791208958724,Zwiebel(n) 
1038791208958724,Öl 
1038791208958724,Öl 
1039131209011542,Bambussprosse(n) (kleine Tasse)
1039131209011542,"Bohnen (Busch- oder Stangenbohnen, kleine Tasse)"
1039131209011542,Ei(er) 
1039131209011542,Geflügelbrühe 
1039131209011542,Hähnchenkeule(n) 
1039131209011542,Karotte(n) 
1039131209011542,Knoblauch 
1039131209011542,Maisstärke (Maizena)
1039131209011542,Salz und Pfeffer 
1039131209011542,Sambal Oelek oder Chilipaste
1039131209011542,"Sojabohnen, frische (kleine Tasse)"
1039131209011542,Sojasauce 
1039131209011542,"Tofu, dünn geschnittene"
1039131209011542,Zwiebel(n) 
1039131209011542,Öl zum Braten
1040601209106842,Brühe 
1040601209106842,Hackfleisch 
1040601209106842,"Kümmel, ganz oder gemahlen"
1040601209106842,Salz und Pfeffer 
1040601209106842,Saucenbinder 
1040601209106842,Schmand 
1040601209106842,Weißkohl 
1040601209106842,"Zwiebel(n), gehackt"
1040671209110651,Ginger Ale 
1040671209110651,Limette(n) 
1040671209110651,Maracujasaft (oder ähnliche Säfte)
1040671209110651,Obst nach Belieben
1040751209113170,Orangensaft 
1040751209113170,Pfirsichsaft 
1040751209113170,Zitronensaft und einige Stücke Pfirsich
1040761209113310,Ananassaft 
1040761209113310,Maracujasaft 
1040761209113310,Orangensaft 
1040761209113310,Zitronensaft 
1040781209113809,Ananassaft 
1040781209113809,"Blue Curaçao, alkoholfrei"
1040781209113809,Orangensaft 
1040781209113809,Sahne 
1041541209142380,Balsamico (Granatapfel-Balsamico) oder Himbeeressig
1041541209142380,Feldsalat 
1041541209142380,Granatapfel 
1041541209142380,Kürbiskerne 
1041541209142380,Olivenöl 
1041541209142380,Pinienkerne 
1041541209142380,Salz und Pfeffer 
1041541209142380,"Wasser, kaltes"
1041541209142380,Zucker 
1042021209208474,"Cherrytomate(n), geviertelt"
1042021209208474,"Cherrytomate(n), geviertelt"
1042021209208474,"Cherrytomate(n), geviertelt"
1042021209208474,"Couscous, instant"
1042021209208474,"Couscous, instant"
1042021209208474,"Couscous, instant"
1042021209208474,"Feta-Käse, fein gewürfelt"
1042021209208474,"Feta-Käse, fein gewürfelt"
1042021209208474,"Feta-Käse, fein gewürfelt"
1042021209208474,"Frühlingszwiebel(n), in feine Ringe geschnitten"
1042021209208474,"Frühlingszwiebel(n), in feine Ringe geschnitten"
1042021209208474,"Frühlingszwiebel(n), in feine Ringe geschnitten"
1042021209208474,Hühnerbrühe oder Gemüsebrühe
1042021209208474,Hühnerbrühe oder Gemüsebrühe
1042021209208474,Hühnerbrühe oder Gemüsebrühe
1042021209208474,"Minze, frische, gehackt"
1042021209208474,"Minze, frische, gehackt"
1042021209208474,"Minze, frische, gehackt"
1042021209208474,Olivenöl 
1042021209208474,Olivenöl 
1042021209208474,Olivenöl 
1042021209208474,"Petersilie, frische, gehackt"
1042021209208474,"Petersilie, frische, gehackt"
1042021209208474,"Petersilie, frische, gehackt"
1042021209208474,Pfeffer aus der Mühle
1042021209208474,Pfeffer aus der Mühle
1042021209208474,Pfeffer aus der Mühle
1042021209208474,Salz 
1042021209208474,Salz 
1042021209208474,Salz 
1042021209208474,"Zitronensaft, frisch gepresst"
1042021209208474,"Zitronensaft, frisch gepresst"
1042021209208474,"Zitronensaft, frisch gepresst"
1042251209236572,Fett zum Frittieren
1042251209236572,Joghurt 
1042251209236572,Mehl (Linsenmehl)
1042251209236572,Salz 
1042251209236572,Trockenhefe 
1042251209236572,"Wasser, lauwarmes"
1042251209236572,Öl (Erdnussöl)
1042911209283817,Blätterteig (TK)
1042911209283817,Eigelb 
1042911209283817,Frischkäse 
1042911209283817,Mehl für die Arbeitsfläche
1042911209283817,"Oliven, mit Paprika gefüllt"
1042911209283817,"Oregano, gerebelt"
1042911209283817,"Salz und Pfeffer, schwarzer, aus der Mühle"
1042911209283817,Thunfisch in Öl
1042911209283817,Zwiebel(n) 
1043141209290503,Backpulver 
1043141209290503,Frittierfett 
1043141209290503,Ghee oder Butter
1043141209290503,Kardamomkapsel(n) 
1043141209290503,Magermilchpulver 
1043141209290503,"Mehl, gesiebtes"
1043141209290503,"Milch, zimmerwarme"
1043141209290503,Rosenwasser 
1043141209290503,Wasser 
1043141209290503,Zucker 
1043921209361948,Bockshornklee 
1043921209361948,Chilipulver 
1043921209361948,Gewürzmischung (Garam Masala)
1043921209361948,Ghee 
1043921209361948,"Ingwer, frischer, ca. 1 cm, geriebener"
1043921209361948,"Knoblauchzehe(n), gepresste (bei Bedarf)"
1043921209361948,"Koriandergrün, gehacktes"
1043921209361948,"Linsen, rote"
1043921209361948,Salz 
1043921209361948,"Schalotte(n), in Scheiben geschnitten"
1043921209361948,"Senfkörner, gelbe"
1043921209361948,"Tomate(n), gehäutete und gehackte"
1043921209361948,Tomatenmark 
1043921209361948,Wasser 
1043921209361948,Zitronensaft 
1044541209388802,"Brühe, gekörnte"
1044541209388802,Fett für die Form
1044541209388802,Frischkäse 
1044541209388802,Gnocchi 
1044541209388802,Knoblauchzehe(n) 
1044541209388802,Mozzarella 
1044541209388802,Olivenöl 
1044541209388802,Oregano 
1044541209388802,"Paprikaschote(n), rote"
1044541209388802,Parmesan 
1044541209388802,Salz und Pfeffer 
1044541209388802,"Tomate(n), passierte"
1044791209447686,Blätterteig 
1044791209447686,Blätterteig 
1044791209447686,"Cheddarkäse, geriebener"
1044791209447686,"Cheddarkäse, geriebener"
1044791209447686,Ei(er) 
1044791209447686,Ei(er) 
1044791209447686,"Feta-Käse, zerkrümelt"
1044791209447686,"Feta-Käse, zerkrümelt"
1044791209447686,"Spinat, gehackter, TK"
1044791209447686,"Spinat, gehackter, TK"
1044791209447686,"Zwiebel(n), gehackte"
1044791209447686,"Zwiebel(n), gehackte"
1044791209447686,Öl 
1044791209447686,Öl 
1045051209456843,Hähnchenbrustfilet(s) 
1045051209456843,Hühnerbrühe 
1045051209456843,"Ingwer, frisch"
1045051209456843,Knoblauchzehe(n) 
1045051209456843,"Salz und Pfeffer, weißer"
1045051209456843,Sambal Oelek 
1045051209456843,Sojasauce 
1045051209456843,Speisestärke 
1045051209456843,Zuckerschote(n) 
1045051209456843,Öl (Sesamöl)
1045251209462585,"Aubergine(n), vom Stielansatz befreit, in 2 mm feine Scheiben geschnitten"
1045251209462585,"Aubergine(n), vom Stielansatz befreit, in 2 mm feine Scheiben geschnitten"
1045251209462585,Butter 
1045251209462585,Butter 
1045251209462585,Ei(er) 
1045251209462585,Ei(er) 
1045251209462585,"Hackfleisch, bevorzugt Lamm"
1045251209462585,"Hackfleisch, bevorzugt Lamm"
1045251209462585,"Kartoffel(n),geschält, in 2 mm feine Scheiben geschnitten"
1045251209462585,"Kartoffel(n),geschält, in 2 mm feine Scheiben geschnitten"
1045251209462585,"Knoblauchzehe(n), fein gehackt"
1045251209462585,"Knoblauchzehe(n), fein gehackt"
1045251209462585,Lorbeerblatt 
1045251209462585,Lorbeerblatt 
1045251209462585,Mehl 
1045251209462585,Mehl 
1045251209462585,Milch 
1045251209462585,Milch 
1045251209462585,Muskat 
1045251209462585,Muskat 
1045251209462585,Olivenöl 
1045251209462585,Olivenöl 
1045251209462585,Parmesan oder anderen geriebenen Käse
1045251209462585,Parmesan oder anderen geriebenen Käse
1045251209462585,Salz und Pfeffer 
1045251209462585,Salz und Pfeffer 
1045251209462585,"Tomate(n), geschälte ohne Saft"
1045251209462585,"Tomate(n), geschälte ohne Saft"
1045251209462585,Zimt 
1045251209462585,Zimt 
1045251209462585,"Zwiebel(n), fein gehackt"
1045251209462585,"Zwiebel(n), fein gehackt"
1045571209477233,Knoblauchzehe(n) 
1045571209477233,Lorbeerblätter 
1045571209477233,"Nelke(n), ganz"
1045571209477233,Pökelsalz 
1045571209477233,"Schweinefleisch, (Schulter)"
1045571209477233,Wasser 
1045571209477233,"Wein, rot"
1045571209477233,Zucker 
1045691209479240,Cayennepfeffer 
1045691209479240,Crème fraîche 
1045691209479240,Hackfleisch 
1045691209479240,Kreuzkümmelpulver 
1045691209479240,"Käse, gerieben"
1045691209479240,Maiskörner 
1045691209479240,Olivenöl 
1045691209479240,"Paprikaschote(n), rot und grün"
1045691209479240,Salz und Pfeffer 
1045691209479240,"Tomaten, geschälte aus der Dose"
1045691209479240,Tomatenmark 
1045691209479240,Weizentortilla(s) 
1045691209479240,Zucker 
1045691209479240,Zwiebel(n) 
1045861209496580,Cayennepfeffer oder Chili
1045861209496580,Crème fraîche oder Schmand
1045861209496580,"Hähnchenbrust, gewürfelt"
1045861209496580,"Ingwer, fein gehackt"
1045861209496580,"Kardamomkapsel(n), grüne"
1045861209496580,"Knoblauch, fein gehackt"
1045861209496580,"Koriandergrün, gehackt"
1045861209496580,"Kreuzkümmel, gemahlen"
1045861209496580,Kurkuma 
1045861209496580,Salz 
1045861209496580,"Tomate(n), fein gehackt"
1045861209496580,Wasser 
1045861209496580,Zimt 
1045861209496580,"Zwiebel(n), in Ringe geschnitten"
1047101209570503,"Chilischote(n), scharf, rot, evtl."
1047101209570503,"Currypulver, mildes"
1047101209570503,Fischfond oder Geflügelfond
1047101209570503,"Karpfen - Filet, mit oder ohne Haut"
